,Content ID,Type_x,Date,Sentiment,Score,Type_y,Category,URL,months
8667,df15da28-c038-4d0c-a63a-eac77f650ee3,hate,2020-08-21,negative,5,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2020-08
8668,df15da28-c038-4d0c-a63a-eac77f650ee3,scared,2021-02-10,negative,15,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2021-02
8669,df15da28-c038-4d0c-a63a-eac77f650ee3,worried,2021-06-07,negative,12,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2021-06
8670,df15da28-c038-4d0c-a63a-eac77f650ee3,intrigued,2020-11-27,positive,45,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2020-11
8671,df15da28-c038-4d0c-a63a-eac77f650ee3,worried,2021-04-01,negative,12,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2021-04
8672,df15da28-c038-4d0c-a63a-eac77f650ee3,cherish,2021-01-10,positive,70,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2021-01
8673,df15da28-c038-4d0c-a63a-eac77f650ee3,cherish,2020-07-12,positive,70,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2020-07
8674,df15da28-c038-4d0c-a63a-eac77f650ee3,dislike,2020-12-24,negative,10,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2020-12
8675,df15da28-c038-4d0c-a63a-eac77f650ee3,want,2021-06-09,positive,70,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2021-06
8676,df15da28-c038-4d0c-a63a-eac77f650ee3,worried,2021-02-05,negative,12,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2021-02
8677,df15da28-c038-4d0c-a63a-eac77f650ee3,scared,2020-09-14,negative,15,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2020-09
8678,df15da28-c038-4d0c-a63a-eac77f650ee3,want,2020-12-15,positive,70,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2020-12
8679,df15da28-c038-4d0c-a63a-eac77f650ee3,want,2020-10-03,positive,70,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2020-10
8680,df15da28-c038-4d0c-a63a-eac77f650ee3,peeking,2021-02-03,neutral,35,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2021-02
8681,df15da28-c038-4d0c-a63a-eac77f650ee3,heart,2021-06-07,positive,60,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2021-06
8682,df15da28-c038-4d0c-a63a-eac77f650ee3,disgust,2020-10-27,negative,0,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2020-10
8683,df15da28-c038-4d0c-a63a-eac77f650ee3,indifferent,2021-06-04,neutral,20,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2021-06
8684,df15da28-c038-4d0c-a63a-eac77f650ee3,like,2021-02-11,positive,50,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2021-02
8685,df15da28-c038-4d0c-a63a-eac77f650ee3,interested,2020-11-09,positive,30,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2020-11
8686,df15da28-c038-4d0c-a63a-eac77f650ee3,scared,2020-07-31,negative,15,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2020-07
8687,df15da28-c038-4d0c-a63a-eac77f650ee3,scared,2020-07-21,negative,15,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2020-07
8688,df15da28-c038-4d0c-a63a-eac77f650ee3,indifferent,2021-03-11,neutral,20,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2021-03
8689,df15da28-c038-4d0c-a63a-eac77f650ee3,dislike,2020-08-30,negative,10,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2020-08
8690,df15da28-c038-4d0c-a63a-eac77f650ee3,disgust,2021-04-28,negative,0,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2021-04
8691,df15da28-c038-4d0c-a63a-eac77f650ee3,want,2020-10-20,positive,70,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2020-10
8692,df15da28-c038-4d0c-a63a-eac77f650ee3,want,2020-07-20,positive,70,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2020-07
8693,df15da28-c038-4d0c-a63a-eac77f650ee3,super love,2021-03-11,positive,75,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2021-03
8694,df15da28-c038-4d0c-a63a-eac77f650ee3,want,2021-02-28,positive,70,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2021-02
8695,df15da28-c038-4d0c-a63a-eac77f650ee3,disgust,2021-05-15,negative,0,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2021-05
8696,df15da28-c038-4d0c-a63a-eac77f650ee3,worried,2021-03-06,negative,12,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2021-03
8697,df15da28-c038-4d0c-a63a-eac77f650ee3,like,2020-12-20,positive,50,audio,tennis,https://socialbuzz.cdn.com/content/storage/df15da28-c038-4d0c-a63a-eac77f650ee3,2020-12
8698,0da2523f-acc4-4687-9844-45eaa5e90c65,dislike,2020-12-10,negative,10,video,technology,https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65,2020-12
8699,0da2523f-acc4-4687-9844-45eaa5e90c65,intrigued,2021-05-16,positive,45,video,technology,https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65,2021-05
8700,0da2523f-acc4-4687-9844-45eaa5e90c65,disgust,2020-11-30,negative,0,video,technology,https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65,2020-11
8701,0da2523f-acc4-4687-9844-45eaa5e90c65,cherish,2020-08-17,positive,70,video,technology,https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65,2020-08
8702,0da2523f-acc4-4687-9844-45eaa5e90c65,peeking,2021-01-16,neutral,35,video,technology,https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65,2021-01
8703,0da2523f-acc4-4687-9844-45eaa5e90c65,adore,2021-04-01,positive,72,video,technology,https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65,2021-04
8704,0da2523f-acc4-4687-9844-45eaa5e90c65,indifferent,2021-04-02,neutral,20,video,technology,https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65,2021-04
8705,0da2523f-acc4-4687-9844-45eaa5e90c65,super love,2021-04-23,positive,75,video,technology,https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65,2021-04
8706,0da2523f-acc4-4687-9844-45eaa5e90c65,hate,2021-06-06,negative,5,video,technology,https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65,2021-06
8707,0da2523f-acc4-4687-9844-45eaa5e90c65,adore,2021-04-08,positive,72,video,technology,https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65,2021-04
8708,0da2523f-acc4-4687-9844-45eaa5e90c65,dislike,2020-06-30,negative,10,video,technology,https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65,2020-06
8709,0da2523f-acc4-4687-9844-45eaa5e90c65,intrigued,2021-06-13,positive,45,video,technology,https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65,2021-06
8710,0da2523f-acc4-4687-9844-45eaa5e90c65,disgust,2020-09-16,negative,0,video,technology,https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65,2020-09
8711,0da2523f-acc4-4687-9844-45eaa5e90c65,interested,2021-05-12,positive,30,video,technology,https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65,2021-05
8712,0da2523f-acc4-4687-9844-45eaa5e90c65,cherish,2021-05-24,positive,70,video,technology,https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65,2021-05
8713,0da2523f-acc4-4687-9844-45eaa5e90c65,indifferent,2020-09-19,neutral,20,video,technology,https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65,2020-09
8714,0da2523f-acc4-4687-9844-45eaa5e90c65,interested,2020-12-02,positive,30,video,technology,https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65,2020-12
8715,0da2523f-acc4-4687-9844-45eaa5e90c65,super love,2021-03-09,positive,75,video,technology,https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65,2021-03
8716,0da2523f-acc4-4687-9844-45eaa5e90c65,super love,2020-10-21,positive,75,video,technology,https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65,2020-10
8717,0da2523f-acc4-4687-9844-45eaa5e90c65,adore,2021-04-30,positive,72,video,technology,https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65,2021-04
8718,0da2523f-acc4-4687-9844-45eaa5e90c65,disgust,2021-05-16,negative,0,video,technology,https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65,2021-05
8719,0da2523f-acc4-4687-9844-45eaa5e90c65,adore,2020-12-04,positive,72,video,technology,https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65,2020-12
8720,0da2523f-acc4-4687-9844-45eaa5e90c65,worried,2020-08-22,negative,12,video,technology,https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65,2020-08
8721,0da2523f-acc4-4687-9844-45eaa5e90c65,adore,2020-09-10,positive,72,video,technology,https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65,2020-09
8722,0da2523f-acc4-4687-9844-45eaa5e90c65,disgust,2021-03-10,negative,0,video,technology,https://socialbuzz.cdn.com/content/storage/0da2523f-acc4-4687-9844-45eaa5e90c65,2021-03
8723,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,hate,2021-04-10,negative,5,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2021-04
8724,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,love,2021-05-12,positive,65,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2021-05
8725,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,indifferent,2021-01-31,neutral,20,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2021-01
8726,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,hate,2020-12-17,negative,5,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2020-12
8727,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,worried,2020-06-29,negative,12,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2020-06
8728,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,disgust,2020-09-27,negative,0,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2020-09
8729,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,disgust,2020-09-26,negative,0,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2020-09
8730,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,intrigued,2020-07-07,positive,45,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2020-07
8731,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,adore,2020-09-01,positive,72,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2020-09
8732,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,scared,2020-11-07,negative,15,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2020-11
8733,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,disgust,2020-11-13,negative,0,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2020-11
8734,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,adore,2020-07-02,positive,72,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2020-07
8735,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,heart,2020-10-22,positive,60,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2020-10
8736,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,indifferent,2020-07-31,neutral,20,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2020-07
8737,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,indifferent,2020-10-16,neutral,20,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2020-10
8738,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,adore,2020-07-04,positive,72,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2020-07
8739,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,intrigued,2021-05-04,positive,45,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2021-05
8740,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,indifferent,2021-01-27,neutral,20,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2021-01
8741,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,scared,2021-01-02,negative,15,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2021-01
8742,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,disgust,2021-05-07,negative,0,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2021-05
8743,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,peeking,2020-07-16,neutral,35,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2020-07
8744,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,hate,2020-10-16,negative,5,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2020-10
8745,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,hate,2020-10-11,negative,5,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2020-10
8746,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,indifferent,2021-01-30,neutral,20,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2021-01
8747,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,intrigued,2020-09-05,positive,45,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2020-09
8748,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,interested,2020-11-29,positive,30,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2020-11
8749,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,love,2020-08-30,positive,65,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2020-08
8750,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,like,2021-04-21,positive,50,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2021-04
8751,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,worried,2021-03-02,negative,12,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2021-03
8752,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,scared,2021-04-26,negative,15,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2021-04
8753,bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,cherish,2020-09-08,positive,70,photo,healthy eating,https://socialbuzz.cdn.com/content/storage/bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,2020-09
8754,b6ecb09e-a706-4589-bb75-70cb1cc590eb,love,2021-02-17,positive,65,photo,culture,https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb,2021-02
8755,b6ecb09e-a706-4589-bb75-70cb1cc590eb,want,2020-08-23,positive,70,photo,culture,https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb,2020-08
8756,b6ecb09e-a706-4589-bb75-70cb1cc590eb,cherish,2020-10-27,positive,70,photo,culture,https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb,2020-10
8757,b6ecb09e-a706-4589-bb75-70cb1cc590eb,want,2021-05-01,positive,70,photo,culture,https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb,2021-05
8758,b6ecb09e-a706-4589-bb75-70cb1cc590eb,indifferent,2020-09-12,neutral,20,photo,culture,https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb,2020-09
8759,b6ecb09e-a706-4589-bb75-70cb1cc590eb,dislike,2021-04-29,negative,10,photo,culture,https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb,2021-04
8760,b6ecb09e-a706-4589-bb75-70cb1cc590eb,super love,2020-12-13,positive,75,photo,culture,https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb,2020-12
8761,b6ecb09e-a706-4589-bb75-70cb1cc590eb,dislike,2021-03-23,negative,10,photo,culture,https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb,2021-03
8762,b6ecb09e-a706-4589-bb75-70cb1cc590eb,interested,2020-07-26,positive,30,photo,culture,https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb,2020-07
8763,b6ecb09e-a706-4589-bb75-70cb1cc590eb,peeking,2021-03-14,neutral,35,photo,culture,https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb,2021-03
8764,b6ecb09e-a706-4589-bb75-70cb1cc590eb,dislike,2021-04-26,negative,10,photo,culture,https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb,2021-04
8765,b6ecb09e-a706-4589-bb75-70cb1cc590eb,dislike,2020-11-27,negative,10,photo,culture,https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb,2020-11
8766,b6ecb09e-a706-4589-bb75-70cb1cc590eb,worried,2020-07-11,negative,12,photo,culture,https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb,2020-07
8767,b6ecb09e-a706-4589-bb75-70cb1cc590eb,love,2020-08-29,positive,65,photo,culture,https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb,2020-08
8768,b6ecb09e-a706-4589-bb75-70cb1cc590eb,cherish,2021-01-23,positive,70,photo,culture,https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb,2021-01
8769,b6ecb09e-a706-4589-bb75-70cb1cc590eb,dislike,2020-10-22,negative,10,photo,culture,https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb,2020-10
8770,b6ecb09e-a706-4589-bb75-70cb1cc590eb,peeking,2021-02-09,neutral,35,photo,culture,https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb,2021-02
8771,b6ecb09e-a706-4589-bb75-70cb1cc590eb,cherish,2021-02-23,positive,70,photo,culture,https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb,2021-02
8772,b6ecb09e-a706-4589-bb75-70cb1cc590eb,heart,2021-04-03,positive,60,photo,culture,https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb,2021-04
8773,23a1f257-2f17-4e67-aec1-626c77d73216,indifferent,2020-08-14,neutral,20,GIF,studying,,2020-08
8774,23a1f257-2f17-4e67-aec1-626c77d73216,super love,2020-06-24,positive,75,GIF,studying,,2020-06
8775,23a1f257-2f17-4e67-aec1-626c77d73216,like,2021-03-30,positive,50,GIF,studying,,2021-03
8776,23a1f257-2f17-4e67-aec1-626c77d73216,intrigued,2020-09-16,positive,45,GIF,studying,,2020-09
8777,23a1f257-2f17-4e67-aec1-626c77d73216,want,2021-03-19,positive,70,GIF,studying,,2021-03
8778,23a1f257-2f17-4e67-aec1-626c77d73216,intrigued,2020-07-17,positive,45,GIF,studying,,2020-07
8779,23a1f257-2f17-4e67-aec1-626c77d73216,disgust,2020-08-21,negative,0,GIF,studying,,2020-08
8780,23a1f257-2f17-4e67-aec1-626c77d73216,want,2020-11-01,positive,70,GIF,studying,,2020-11
8781,23a1f257-2f17-4e67-aec1-626c77d73216,interested,2020-11-09,positive,30,GIF,studying,,2020-11
8782,23a1f257-2f17-4e67-aec1-626c77d73216,disgust,2020-11-12,negative,0,GIF,studying,,2020-11
8783,23a1f257-2f17-4e67-aec1-626c77d73216,like,2021-05-05,positive,50,GIF,studying,,2021-05
8784,23a1f257-2f17-4e67-aec1-626c77d73216,disgust,2020-10-06,negative,0,GIF,studying,,2020-10
8785,23a1f257-2f17-4e67-aec1-626c77d73216,dislike,2020-10-18,negative,10,GIF,studying,,2020-10
8786,23a1f257-2f17-4e67-aec1-626c77d73216,disgust,2020-09-16,negative,0,GIF,studying,,2020-09
8787,23a1f257-2f17-4e67-aec1-626c77d73216,peeking,2021-01-17,neutral,35,GIF,studying,,2021-01
8788,23a1f257-2f17-4e67-aec1-626c77d73216,scared,2020-10-05,negative,15,GIF,studying,,2020-10
8789,23a1f257-2f17-4e67-aec1-626c77d73216,cherish,2021-02-23,positive,70,GIF,studying,,2021-02
8790,23a1f257-2f17-4e67-aec1-626c77d73216,intrigued,2021-01-17,positive,45,GIF,studying,,2021-01
8791,23a1f257-2f17-4e67-aec1-626c77d73216,scared,2020-09-28,negative,15,GIF,studying,,2020-09
8792,02ba5af1-784a-44cc-ae3a-14833c4a2237,peeking,2021-05-23,neutral,35,video,healthy eating,https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237,2021-05
8793,02ba5af1-784a-44cc-ae3a-14833c4a2237,love,2020-11-01,positive,65,video,healthy eating,https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237,2020-11
8794,02ba5af1-784a-44cc-ae3a-14833c4a2237,peeking,2021-02-06,neutral,35,video,healthy eating,https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237,2021-02
8795,02ba5af1-784a-44cc-ae3a-14833c4a2237,indifferent,2020-12-24,neutral,20,video,healthy eating,https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237,2020-12
8796,02ba5af1-784a-44cc-ae3a-14833c4a2237,heart,2020-09-27,positive,60,video,healthy eating,https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237,2020-09
8797,02ba5af1-784a-44cc-ae3a-14833c4a2237,super love,2020-12-05,positive,75,video,healthy eating,https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237,2020-12
8798,02ba5af1-784a-44cc-ae3a-14833c4a2237,love,2020-06-24,positive,65,video,healthy eating,https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237,2020-06
8799,02ba5af1-784a-44cc-ae3a-14833c4a2237,heart,2021-01-31,positive,60,video,healthy eating,https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237,2021-01
8800,02ba5af1-784a-44cc-ae3a-14833c4a2237,super love,2020-08-01,positive,75,video,healthy eating,https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237,2020-08
8801,02ba5af1-784a-44cc-ae3a-14833c4a2237,adore,2021-02-10,positive,72,video,healthy eating,https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237,2021-02
8802,02ba5af1-784a-44cc-ae3a-14833c4a2237,indifferent,2021-01-27,neutral,20,video,healthy eating,https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237,2021-01
8803,02ba5af1-784a-44cc-ae3a-14833c4a2237,like,2021-04-28,positive,50,video,healthy eating,https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237,2021-04
8804,02ba5af1-784a-44cc-ae3a-14833c4a2237,adore,2020-10-10,positive,72,video,healthy eating,https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237,2020-10
8805,02ba5af1-784a-44cc-ae3a-14833c4a2237,dislike,2020-10-09,negative,10,video,healthy eating,https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237,2020-10
8806,02ba5af1-784a-44cc-ae3a-14833c4a2237,adore,2021-01-23,positive,72,video,healthy eating,https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237,2021-01
